,From,PM10,PM2.5,NO,NO2,NOX,CO,SO2,NH3,Ozone,Benzene,AQI_calculated
2343,2023-02-25 09:45:00,205.35079554569631,123.0,21.4,76.9,58.6,1.1535458483493692,54.1,15.3,24.4,0.1981249231061023,210.69444444444443
2344,2023-02-25 10:00:00,62.958680281435264,123.0,11.3,67.8,45.2,1.64,56.5,17.6,27.5,0.1740379218111406,211.7013888888889
2345,2023-02-25 10:15:00,23.320883795508536,123.0,9.7,65.5,42.8,1.64,70.8,15.8,24.7,0.1638354973460162,212.70833333333337
2346,2023-02-25 10:30:00,-7.121773481180682,123.0,9.6,63.9,41.8,0.82,98.6,14.6,23.7,0.1512258869942526,213.71527777777777
2347,2023-02-25 10:45:00,73.75369768772697,74.0,11.5,65.2,44.1,0.79,4.080166097446607,14.0,19.0,0.1392745684982141,214.72222222222223
2348,2023-02-25 11:00:00,57.314087133342234,74.0,13.5,66.2,46.2,0.76,139.5,14.6,30.6,0.1295902872459813,214.8611111111111
2349,2023-02-25 11:15:00,46.481282852684785,74.0,12.4,65.3,44.8,0.7,139.5,13.7,36.7,0.1201595844865738,215.0
2350,2023-02-25 11:30:00,50.31648568834626,74.0,9.1,64.4,41.6,0.6,139.5,12.9,34.7,0.1269559313371814,215.1388888888889
2351,2023-02-25 11:45:00,52.67605076923537,44.0,3.8359751572815943,70.94821393425741,36.301402637988545,0.49,157.6,7.56564548744819,30.4,0.1430863300630265,215.27777777777777
2352,2023-02-25 12:00:00,67.28105784486347,44.0,11.5,65.6,44.2,0.44,196.1,16.0,26.1,0.1430863300630265,214.58333333333337
2353,2023-02-25 12:15:00,28.61651759035496,44.0,11.5,65.6,44.2,0.42,194.0,16.0,27.1,0.1430863300630265,213.8888888888889
2354,2023-02-25 12:30:00,29.08372084615671,44.0,11.5,65.6,44.2,0.44,138.9,11.9,37.8,0.1288586666906916,213.19444444444443
2355,2023-02-25 12:45:00,107.45262038718391,40.0,9.4,65.4,42.4,0.54,131.2,10.9,36.4,0.117994126508103,212.5
2356,2023-02-25 13:00:00,43.14012435810113,40.0,8.3,66.9,42.3,0.69,178.2,10.3,26.9,0.111837553287009,212.15277777777777
2357,2023-02-25 13:15:00,84.06835227035505,40.0,8.1,69.4,43.5,0.7,174.5,10.3,32.1,0.1139910783818174,211.80555555555557
2358,2023-02-25 13:30:00,80.34220038652427,40.0,7.3,69.5,42.9,0.82,158.2,10.7,35.4,0.1304759539127079,211.45833333333337
2359,2023-02-25 13:45:00,64.89688740048474,47.0,6.3,68.9,41.8,0.79,130.8,10.9,38.4,0.1100007842766027,211.1111111111111
2360,2023-02-25 14:00:00,34.77024766665242,47.0,6.1,67.2,40.7,0.77,117.7,10.9,42.8,0.1191206743309342,211.59722222222223
2361,2023-02-25 14:15:00,38.55000704394416,47.0,5.3,63.7,38.2,0.74,100.5,10.9,50.2,0.1046018842762515,212.08333333333337
2362,2023-02-25 14:30:00,42.60226090436916,47.0,4.8,59.7,35.7,0.71,94.4,11.0,51.6,0.1046018842762515,212.56944444444443
2363,2023-02-25 14:45:00,49.1576984687464,37.0,5.2,55.3,33.6,0.65,62.6,10.9,64.5,0.1042153683925254,213.05555555555557
2364,2023-02-25 15:00:00,38.40247542356909,37.0,4.6,48.1,29.4,0.58,34.0,10.7,74.0,0.1046018842762515,213.2638888888889
2365,2023-02-25 15:15:00,44.961573936263584,37.0,3.7,40.9,24.8,0.58,33.5,10.5,76.3,0.1046018842762515,213.47222222222223
2366,2023-02-25 15:30:00,-0.6146854228377325,37.0,3.9,35.8,22.2,0.6,32.4,10.7,78.9,0.1046130286815322,213.68055555555557
2367,2023-02-25 15:45:00,12.456486526366696,27.0,3.7,31.5,19.7,0.64,33.2,11.0,78.1,0.0999951754418341,213.8888888888889
2368,2023-02-25 16:00:00,14.356690636279929,27.0,3.5,29.8,18.7,0.66,33.5,10.6,75.0,0.0999951754418341,213.36805555555557
2369,2023-02-25 16:15:00,17.794417186321862,27.0,3.3,29.7,18.5,0.68,30.2,10.4,72.1,0.0999951754418341,212.84722222222223
2370,2023-02-25 16:30:00,37.843521743437066,27.0,3.5,28.9,18.2,0.66,28.8,10.3,71.3,0.0999951754418341,212.3263888888889
2371,2023-02-25 16:45:00,37.9004338975182,28.0,3.3,29.3,18.3,0.66,31.8,10.5,69.7,0.0999951754418341,211.80555555555557
2372,2023-02-25 17:00:00,45.546717791924934,28.0,3.2,29.6,18.4,0.69,32.3,10.5,65.4,0.0999951754418341,211.35416666666663
2373,2023-02-25 17:15:00,36.569847613055984,28.0,2.7,29.5,17.9,0.72,35.9,9.1,60.8,0.0999951754418341,210.90277777777777
2374,2023-02-25 17:30:00,27.054736963699092,28.0,3.6,29.7,18.7,0.76,33.6,9.0,57.5,0.0999951754418341,210.4513888888889
2375,2023-02-25 17:45:00,22.050447255516172,34.0,4.0,31.6,20.1,0.78,31.0,9.0,54.0,0.0999951754418341,210.0
2376,2023-02-25 18:00:00,45.23378974331855,34.0,3.9,34.9,21.7,0.79,30.3,9.1,49.3,0.0999951754418341,209.96527777777777
2377,2023-02-25 18:15:00,7.507740106595186,34.0,3.9,37.9,23.3,0.9,30.7,9.4,47.0,0.0999951754418341,209.93055555555557
2378,2023-02-25 18:30:00,53.31187801187553,34.0,3.7,40.1,24.4,0.94,30.4,9.9,43.3,0.1042153684014601,209.89583333333337
2379,2023-02-25 18:45:00,28.679760674259548,66.0,2.9,43.1,25.2,0.94,30.0,10.2,37.1,0.1027873897547385,209.8611111111111
2380,2023-02-25 19:00:00,83.03710559813061,66.0,2.6,46.1,26.6,0.94,31.4,10.2,35.8,0.1085692913802323,210.20833333333337
2381,2023-02-25 19:15:00,83.95967896871852,66.0,3.0,49.6,28.8,0.77,31.8,10.3,36.5,0.115156951026226,210.55555555555557
2382,2023-02-25 19:30:00,59.99363445827253,66.0,4.2,50.6,30.4,0.65,31.9,10.2,41.3,0.12952453667912,210.90277777777777
2383,2023-02-25 19:45:00,50.96413112521568,60.0,3.9,49.5,29.6,0.57,29.6,9.9,41.7,0.1376837977132156,211.25
2384,2023-02-25 20:00:00,94.87632540793538,60.0,3.7,47.6,28.3,0.61,28.4,9.8,49.6,0.1383389726759324,211.4236111111111
2385,2023-02-25 20:15:00,75.60827512638636,60.0,3.2,45.0,26.6,0.71,28.0,9.5,38.3,0.1415766573164,211.59722222222223
2386,2023-02-25 20:30:00,60.58368083982908,60.0,3.5,47.1,27.9,0.98,29.5,9.2,13.0,0.1502494562653182,211.77083333333337
2387,2023-02-25 20:45:00,62.47225709448742,53.0,3.8,51.5,30.5,0.97,29.6,9.8,13.0,0.1953963834153734,211.94444444444443
2388,2023-02-25 21:00:00,118.32331966983196,53.0,4.3,54.5,32.5,0.96,27.8,10.3,14.1,0.2174828513803458,212.56944444444443
2389,2023-02-25 21:15:00,137.80208313846708,53.0,4.5,55.3,33.1,1.03,29.4,10.5,10.9,0.2206351005228249,213.19444444444443
2390,2023-02-25 21:30:00,43.2174390853813,53.0,5.3,56.8,34.5,1.09,30.4,10.8,6.6,0.2253413358905322,213.81944444444443
2391,2023-02-25 21:45:00,39.62394052068143,66.0,6.8,57.1,35.9,1.13,30.1,11.4,6.3,0.2093211488105704,214.44444444444443
2392,2023-02-25 22:00:00,194.0168831885584,66.0,8.9,58.2,38.2,1.36,29.4,11.4,2.3,0.1511682102303021,213.99305555555557
2393,2023-02-25 22:15:00,148.38378698934736,66.0,13.9,58.1,42.2,1.72,30.2,11.6,1.3,0.2197783625331921,213.54166666666663
2394,2023-02-25 22:30:00,176.99655744546806,66.0,27.7,51.0,49.7,1.67,31.2,11.5,1.0,0.2302609099886598,213.09027777777777
2395,2023-02-25 22:45:00,174.68572739447836,124.0,34.6,56.1,57.9,1.85,32.0,11.6,1.0,0.224046932953935,212.6388888888889
2396,2023-02-25 23:00:00,91.2444633008016,124.0,41.5,59.4,65.3,1.73,31.4,11.6,1.3,0.224046932953935,214.2361111111111
2397,2023-02-25 23:15:00,66.07996597123423,124.0,44.9,60.4,68.6,1.58,30.3,11.8,0.6,0.1582547748736442,215.83333333333337
2398,2023-02-25 23:30:00,70.86172319146931,124.0,45.8,59.5,68.8,1.42,30.8,12.0,1.3,0.1582547748736442,217.43055555555557
2399,2023-02-25 23:45:00,122.82695418823364,119.0,45.1,58.5,67.8,0.8426933227714577,8.720115645784029,12.4,1.6,0.1546518839242988,219.02777777777777
2400,2023-02-26 00:00:00,76.45280247246092,119.0,43.1,59.7,66.8,1.19,25.9,11.6,1.4,0.1726280079634028,219.8263888888889
2401,2023-02-26 00:15:00,68.91884390323527,119.0,42.6,58.8,66.0,1.23,24.2,11.4,1.4,0.2007734090775375,220.625
2402,2023-02-26 00:30:00,68.91884390323527,119.0,43.8,58.6,66.8,1.34,25.5,11.2,1.2,0.1888932234357675,221.4236111111111
2403,2023-02-26 00:45:00,68.6167072149508,121.0,45.7,57.7,67.8,1.23,24.7,12.4,1.6,0.1814512751920379,222.22222222222223
2404,2023-02-26 01:00:00,20.370290019216803,121.0,43.6,56.9,65.6,1.25,24.8,11.4,1.5,0.1775125664230133,223.02083333333337
2405,2023-02-26 01:15:00,103.36534630270236,121.0,39.8,55.7,62.0,1.29,24.5,10.8,1.7,0.1765418914486867,223.81944444444443
2406,2023-02-26 01:30:00,103.36534630270236,121.0,37.1,52.4,58.0,1.33,22.1,11.4,1.6,0.1765418914486867,224.61805555555557
2407,2023-02-26 01:45:00,103.36534630270236,99.0,35.4,50.5,55.7,1.34,24.2,11.1,1.8,0.1726912150328188,225.41666666666663
2408,2023-02-26 02:00:00,-35.949479272662415,99.0,31.3,50.2,52.1,1.35,26.1,10.8,2.1,0.1767422677146604,225.24305555555557
2409,2023-02-26 02:15:00,98.03576475193466,99.0,28.1,48.2,48.5,1.37,24.2,10.5,2.0,0.1878951439031281,225.06944444444443
2410,2023-02-26 02:30:00,100.93297105218006,99.0,24.8,45.4,44.2,1.35,24.5,10.6,2.0,0.1833417183932099,224.89583333333337
2411,2023-02-26 02:45:00,100.93297105218006,84.0,22.9,43.7,41.9,1.32,24.8,10.4,1.9,0.1727870964668402,224.72222222222223
2412,2023-02-26 03:00:00,51.62458076646911,84.0,21.4,42.0,39.7,1.32,26.6,10.5,1.5,0.1794240935927255,224.2361111111111
2413,2023-02-26 03:15:00,61.27212546448822,84.0,19.8,42.7,38.8,1.33,27.3,10.7,1.6,0.1628547296252085,223.75
2414,2023-02-26 03:30:00,15.937388608268703,84.0,20.5,43.7,39.9,1.39,27.8,10.5,1.7,0.181932796847363,223.2638888888889
2415,2023-02-26 03:45:00,56.68765880363477,92.0,24.5,43.6,43.1,1.37,30.7,10.1,1.5,0.1795312379802486,222.77777777777777
2416,2023-02-26 04:00:00,10.477422510720812,92.0,29.9,45.1,48.3,1.42,34.4,10.2,1.1,0.1846154973801062,222.88194444444443
2417,2023-02-26 04:15:00,19.49691003059216,92.0,35.2,46.7,53.5,1.45,34.0,10.5,1.5,0.198001454930015,222.9861111111111
2418,2023-02-26 04:30:00,65.1433388878183,92.0,41.0,48.7,59.3,1.49,36.1,10.1,1.7,0.1849381698203281,223.09027777777777
2419,2023-02-26 04:45:00,65.1433388878183,108.0,46.9,49.5,64.4,1.49,36.7,10.0,1.9,0.1680022800013663,223.19444444444443
2420,2023-02-26 05:00:00,19.95662643011343,108.0,50.1,48.1,66.3,1.49,31.6,10.6,1.3,0.1680022800013663,223.22916666666663
2421,2023-02-26 05:15:00,14.00314605778613,108.0,52.4,48.0,68.2,1.51,29.5,10.4,1.3,0.2021571071671162,223.2638888888889
2422,2023-02-26 05:30:00,22.40349681619799,108.0,54.1,48.1,69.6,1.48,28.2,10.7,1.6,0.1841851682077759,223.2986111111111
2423,2023-02-26 05:45:00,25.72345778090354,111.0,54.1,47.2,69.0,1.49,27.7,11.0,1.7,0.1698826043622722,223.33333333333337
2424,2023-02-26 06:00:00,9.358463405316144,111.0,52.2,46.7,67.3,1.49,27.8,11.2,1.5,0.1735912820841029,223.02083333333337
2425,2023-02-26 06:15:00,34.7159722780731,111.0,50.5,46.0,65.5,1.49,28.0,11.1,1.0,0.176695473041522,222.70833333333337
2426,2023-02-26 06:30:00,2.9874977414569543,111.0,49.9,45.9,65.0,1.49,27.1,10.7,1.4,0.1873701267720191,222.39583333333337
2427,2023-02-26 06:45:00,11.09173385477629,109.0,51.4,45.7,66.1,1.68,29.0,10.8,1.6,0.1873701267720191,222.08333333333337
2428,2023-02-26 07:00:00,149.48568785112005,109.0,59.8,46.6,73.5,1.94,30.4,10.9,1.2,0.1757827780746359,216.875
2429,2023-02-26 07:15:00,43.67630694575398,109.0,71.8,46.7,83.3,1.91,33.1,12.7,1.2,0.1794632557342478,211.66666666666663
2430,2023-02-26 07:30:00,79.50381524456988,109.0,76.8,49.1,88.6,1.59,31.9,13.7,1.8,0.1890716358044857,206.45833333333337
2431,2023-02-26 07:45:00,112.46280050956103,185.0,73.8,50.3,86.7,1.33,30.1,13.4,3.1,0.1974111181479036,201.25
2432,2023-02-26 08:00:00,97.60935380056378,185.0,54.7,56.4,74.3,1.01,30.3,14.4,9.4,0.3223804131818926,197.77777777777777
2433,2023-02-26 08:15:00,111.57745382077276,185.0,31.2,54.1,54.1,1.0,30.7,12.1,14.3,0.3089473891332677,194.30555555555557
2434,2023-02-26 08:30:00,107.55091851831315,185.0,18.3,56.5,44.9,1.01,31.7,11.9,21.2,0.2122366114056326,190.83333333333331
2435,2023-02-26 08:45:00,108.1562460573453,83.0,10.9,56.2,38.8,1.09,32.7,13.2,36.85585783087206,0.2525265573966763,187.3611111111111
2436,2023-02-26 09:00:00,104.19151890494508,83.0,7.3,51.8,33.4,1.09,33.3,13.7,46.8,0.218300588600012,182.6736111111111
2437,2023-02-26 09:15:00,218.28561240341833,83.0,5.5,46.1,29.0,1.24,34.3,13.2,46.8,0.1817487061056105,177.9861111111111
2438,2023-02-26 09:30:00,143.1756842570556,83.0,4.1,41.4,25.4,1.37,35.4,12.6,55.3,0.1817487061056105,173.2986111111111
2439,2023-02-26 09:45:00,205.35079554569631,79.0,4.3,37.1,23.2,1.1535458483493692,38.0,12.3,60.8,0.1981249231061023,168.6111111111111
2440,2023-02-26 10:00:00,62.958680281435264,79.0,4.2,32.1,20.4,1.95,39.4,12.5,65.4,0.1740379218111406,167.08333333333331
2441,2023-02-26 10:15:00,23.320883795508536,79.0,3.9,29.6,18.9,1.95,40.4,12.2,69.4,0.1638354973460162,165.55555555555557
2442,2023-02-26 10:30:00,-7.121773481180682,79.0,3.6,28.8,18.2,1.23,43.0,11.2,71.5,0.1512258869942526,164.02777777777777
2443,2023-02-26 10:45:00,73.75369768772697,47.0,3.0,27.3,17.0,1.2,4.080166097446607,11.0,75.4,0.1392745684982141,162.5
2444,2023-02-26 11:00:00,57.314087133342234,47.0,3.8,24.7,16.3,1.19,31.0,11.2,77.8,0.1295902872459813,161.5625
2445,2023-02-26 11:15:00,46.481282852684785,47.0,3.8,23.7,15.7,1.18,31.0,11.0,79.1,0.1201595844865738,160.625
2446,2023-02-26 11:30:00,50.31648568834626,47.0,4.0,24.2,16.1,1.13,31.0,10.5,79.7,0.1269559313371814,159.6875
2447,2023-02-26 11:45:00,52.67605076923537,31.0,3.8359751572815943,70.94821393425741,36.301402637988545,1.1,43.5,7.56564548744819,76.5,0.1430863300630265,158.75
2448,2023-02-26 12:00:00,67.28105784486347,31.0,3.9,27.2,17.6,1.12,47.6,14.0,77.8,0.1430863300630265,158.2986111111111
2449,2023-02-26 12:15:00,28.61651759035496,31.0,3.9,27.2,17.6,1.11,75.8,14.0,71.9,0.1430863300630265,157.84722222222223
2450,2023-02-26 12:30:00,29.08372084615671,31.0,3.9,27.2,17.6,1.1,87.3,11.4,68.7,0.1288586666906916,157.39583333333334
2451,2023-02-26 12:45:00,107.45262038718391,31.0,3.4,29.3,18.4,1.09,77.5,10.3,69.1,0.117994126508103,156.94444444444443
2452,2023-02-26 13:00:00,43.14012435810113,31.0,3.5,30.8,19.3,1.06,56.3,10.0,70.5,0.111837553287009,156.63194444444443
2453,2023-02-26 13:15:00,84.06835227035505,31.0,3.6,32.3,20.1,1.06,49.9,9.9,69.6,0.1139910783818174,156.31944444444443
2454,2023-02-26 13:30:00,80.34220038652427,31.0,4.0,36.7,22.8,1.08,56.1,9.4,65.3,0.1304759539127079,156.00694444444443
2455,2023-02-26 13:45:00,64.89688740048474,30.0,4.5,41.7,25.9,1.06,62.4,8.8,66.7,0.1100007842766027,155.69444444444443
2456,2023-02-26 14:00:00,34.77024766665242,30.0,5.2,47.3,29.4,1.06,65.2,9.0,67.5,0.1191206743309342,155.10416666666666
2457,2023-02-26 14:15:00,38.55000704394416,30.0,5.4,52.0,32.1,1.06,64.2,8.9,67.2,0.1046018842762515,154.5138888888889
2458,2023-02-26 14:30:00,42.60226090436916,30.0,5.5,56.1,34.3,1.08,63.2,8.7,67.6,0.1046018842762515,153.9236111111111
2459,2023-02-26 14:45:00,49.1576984687464,32.0,5.4,60.6,36.6,1.11,63.2,8.3,69.2,0.1042153683925254,153.33333333333334
2460,2023-02-26 15:00:00,38.40247542356909,32.0,5.1,64.0,38.2,1.06,55.4,8.6,71.7,0.1046018842762515,153.15972222222223
2461,2023-02-26 15:15:00,44.961573936263584,32.0,5.4,65.2,39.1,1.01,39.5,9.0,74.4,0.1046018842762515,152.9861111111111
2462,2023-02-26 15:30:00,-0.6146854228377325,32.0,5.1,67.0,39.8,0.97,31.5,9.3,77.0,0.1046130286815322,152.8125
2463,2023-02-26 15:45:00,12.456486526366696,27.0,4.8,69.4,40.8,0.97,26.0,9.3,70.0,0.0999951754418341,152.6388888888889
2464,2023-02-26 16:00:00,14.356690636279929,27.0,5.2,71.6,42.3,0.96,23.7,9.0,71.8,0.0999951754418341,152.6388888888889
2465,2023-02-26 16:15:00,17.794417186321862,27.0,5.8,73.6,43.9,0.95,24.3,8.5,73.2,0.0999951754418341,152.6388888888889
2466,2023-02-26 16:30:00,37.843521743437066,27.0,6.4,73.9,44.5,0.95,23.1,8.6,73.6,0.0999951754418341,152.6388888888889
2467,2023-02-26 16:45:00,37.9004338975182,20.0,6.5,74.2,44.7,0.96,23.2,8.5,71.1,0.0999951754418341,152.6388888888889
2468,2023-02-26 17:00:00,45.546717791924934,20.0,6.5,76.0,45.7,0.94,23.4,8.5,74.2,0.0999951754418341,152.3611111111111
2469,2023-02-26 17:15:00,36.569847613055984,20.0,5.6,74.2,44.0,0.96,25.2,8.1,66.4,0.0999951754418341,152.08333333333334
2470,2023-02-26 17:30:00,27.054736963699092,20.0,5.0,72.9,42.9,1.04,25.8,7.7,53.5,0.0999951754418341,151.80555555555557
2471,2023-02-26 17:45:00,22.050447255516172,42.0,5.1,75.0,44.0,1.09,28.0,7.5,50.0,0.0999951754418341,151.52777777777777
2472,2023-02-26 18:00:00,45.23378974331855,42.0,5.0,77.5,45.3,1.12,29.8,7.1,40.1,0.0999951754418341,151.80555555555557
2473,2023-02-26 18:15:00,7.507740106595186,42.0,5.6,79.3,46.7,1.15,30.5,7.3,33.3,0.0999951754418341,152.08333333333334
2474,2023-02-26 18:30:00,53.31187801187553,42.0,7.0,80.4,48.5,1.26,30.7,7.6,33.9,0.1042153684014601,152.3611111111111
2475,2023-02-26 18:45:00,28.679760674259548,77.0,7.7,81.0,49.4,1.12,28.2,7.7,43.5,0.1027873897547385,152.6388888888889
2476,2023-02-26 19:00:00,83.03710559813061,77.0,7.2,82.5,49.7,0.98,26.1,7.1,44.7,0.1085692913802323,153.02083333333334
2477,2023-02-26 19:15:00,83.95967896871852,77.0,7.7,83.7,50.8,0.95,23.9,7.2,50.7,0.115156951026226,153.40277777777777
2478,2023-02-26 19:30:00,59.99363445827253,77.0,8.8,84.3,52.0,0.97,25.3,7.1,47.6,0.12952453667912,153.78472222222223
2479,2023-02-26 19:45:00,50.96413112521568,31.0,8.9,85.0,52.5,1.02,27.2,7.3,45.9,0.1376837977132156,154.16666666666666
2480,2023-02-26 20:00:00,94.87632540793538,31.0,8.2,85.4,52.1,1.1,27.4,7.4,34.7,0.1383389726759324,153.15972222222223
2481,2023-02-26 20:15:00,75.60827512638636,31.0,7.8,86.7,52.4,1.31,28.7,7.3,13.6,0.1415766573164,152.15277777777777
2482,2023-02-26 20:30:00,60.58368083982908,31.0,8.2,87.5,53.2,1.5,29.9,7.2,4.0,0.1502494562653182,151.14583333333334
2483,2023-02-26 20:45:00,62.47225709448742,82.0,9.6,88.6,55.0,1.84,32.0,7.3,1.7,0.1953963834153734,150.1388888888889
2484,2023-02-26 21:00:00,118.32331966983196,82.0,11.9,89.8,57.4,2.07,33.2,7.3,1.1,0.2174828513803458,151.14583333333334
2485,2023-02-26 21:15:00,137.80208313846708,82.0,14.0,89.3,58.9,1.68,33.0,8.0,1.4,0.2206351005228249,152.15277777777777
2486,2023-02-26 21:30:00,43.2174390853813,82.0,15.9,88.6,60.1,1.55,31.4,8.2,1.8,0.2253413358905322,153.15972222222223
2487,2023-02-26 21:45:00,39.62394052068143,98.0,17.7,88.8,61.6,1.34,29.8,8.7,2.2,0.2093211488105704,154.16666666666666
2488,2023-02-26 22:00:00,194.0168831885584,98.0,19.2,90.2,63.6,1.33,28.3,8.8,4.4,0.1511682102303021,155.27777777777777
2489,2023-02-26 22:15:00,148.38378698934736,98.0,20.0,91.3,64.8,1.37,26.9,8.7,4.6,0.2197783625331921,156.3888888888889
2490,2023-02-26 22:30:00,176.99655744546806,98.0,21.2,91.7,66.0,1.47,28.1,8.9,3.0,0.2302609099886598,157.5
2491,2023-02-26 22:45:00,174.68572739447836,83.0,21.8,92.2,66.8,1.51,29.9,8.9,3.3,0.224046932953935,158.6111111111111
2492,2023-02-26 23:00:00,91.2444633008016,83.0,22.7,91.2,67.0,1.53,30.8,9.1,5.5,0.224046932953935,157.1875
2493,2023-02-26 23:15:00,66.07996597123423,83.0,24.2,90.3,67.7,1.74,30.7,9.8,2.2,0.1582547748736442,155.7638888888889
2494,2023-02-26 23:30:00,70.86172319146931,83.0,25.3,89.3,68.1,1.75,31.6,10.3,1.2,0.1582547748736442,154.34027777777777
2495,2023-02-26 23:45:00,122.82695418823364,101.0,25.4,90.0,68.5,0.8426933227714577,8.720115645784029,10.2,1.4,0.1546518839242988,152.91666666666666
2496,2023-02-27 00:00:00,76.45280247246092,101.0,26.7,90.7,70.0,1.59,31.5,9.6,1.6,0.1726280079634028,152.29166666666666
2497,2023-02-27 00:15:00,68.91884390323527,101.0,28.6,90.1,71.2,1.47,31.3,9.9,1.3,0.2007734090775375,151.66666666666666
2498,2023-02-27 00:30:00,68.91884390323527,101.0,29.7,89.5,71.7,1.48,30.8,10.2,0.9,0.1888932234357675,151.04166666666666
2499,2023-02-27 00:45:00,68.6167072149508,102.0,31.3,88.4,72.4,1.42,29.9,10.5,1.3,0.1814512751920379,150.41666666666666
2500,2023-02-27 01:00:00,20.370290019216803,102.0,33.3,89.3,74.6,1.57,30.4,10.7,1.5,0.1775125664230133,149.75694444444443
2501,2023-02-27 01:15:00,103.36534630270236,102.0,34.4,87.9,74.7,1.74,32.0,10.2,1.7,0.1765418914486867,149.09722222222223
2502,2023-02-27 01:30:00,103.36534630270236,102.0,36.1,88.5,76.4,1.67,32.3,9.3,1.9,0.1765418914486867,148.4375
2503,2023-02-27 01:45:00,103.36534630270236,126.0,38.8,90.0,79.4,1.43,31.5,8.8,1.9,0.1726912150328188,147.77777777777777
2504,2023-02-27 02:00:00,-35.949479272662415,126.0,40.7,90.5,81.2,1.15,30.7,8.7,1.9,0.1767422677146604,148.71527777777777
2505,2023-02-27 02:15:00,98.03576475193466,126.0,41.8,91.6,82.7,1.11,29.7,8.0,1.8,0.1878951439031281,149.65277777777777
2506,2023-02-27 02:30:00,100.93297105218006,126.0,42.5,91.5,83.2,1.1,28.5,8.4,1.8,0.1833417183932099,150.59027777777777
2507,2023-02-27 02:45:00,100.93297105218006,99.0,43.0,91.5,83.6,1.1,27.8,8.6,1.9,0.1727870964668402,151.52777777777777
2508,2023-02-27 03:00:00,51.62458076646911,99.0,42.5,90.8,82.9,1.17,27.5,9.1,1.9,0.1794240935927255,152.0486111111111
2509,2023-02-27 03:15:00,61.27212546448822,99.0,41.7,89.5,81.5,1.16,26.8,9.7,1.7,0.1628547296252085,152.56944444444443
2510,2023-02-27 03:30:00,15.937388608268703,99.0,41.5,89.0,81.1,1.15,26.6,9.6,2.1,0.181932796847363,153.09027777777777
2511,2023-02-27 03:45:00,56.68765880363477,99.0,42.4,88.9,81.7,1.17,27.2,9.1,2.2,0.1795312379802486,153.6111111111111
2512,2023-02-27 04:00:00,10.477422510720812,99.0,42.8,88.1,81.7,1.26,27.7,9.3,2.1,0.1846154973801062,153.85416666666666
2513,2023-02-27 04:15:00,19.49691003059216,99.0,42.3,89.0,81.7,1.28,27.1,9.4,1.8,0.198001454930015,154.09722222222223
2514,2023-02-27 04:30:00,65.1433388878183,99.0,41.9,90.5,82.2,1.23,28.1,9.1,2.5,0.1849381698203281,154.34027777777777
2515,2023-02-27 04:45:00,65.1433388878183,105.0,41.9,90.2,82.1,1.11,27.9,8.9,2.2,0.1680022800013663,154.58333333333334
2516,2023-02-27 05:00:00,19.95662643011343,105.0,42.6,89.7,82.3,0.96,28.6,9.1,2.2,0.1680022800013663,154.47916666666666
2517,2023-02-27 05:15:00,14.00314605778613,105.0,41.8,88.2,80.9,0.88,28.8,9.6,2.6,0.2021571071671162,154.375
2518,2023-02-27 05:30:00,22.40349681619799,105.0,40.5,86.6,78.9,0.81,27.0,10.2,4.6,0.1841851682077759,154.27083333333334
2519,2023-02-27 05:45:00,25.72345778090354,64.0,39.6,85.8,77.8,0.78,26.4,10.4,7.1,0.1698826043622722,154.16666666666666
2520,2023-02-27 06:00:00,9.358463405316144,64.0,38.9,85.3,77.0,1.06,26.8,11.0,2.7,0.1735912820841029,152.53472222222223
2521,2023-02-27 06:15:00,34.7159722780731,64.0,38.4,86.0,77.0,0.92,27.4,10.6,1.9,0.176695473041522,150.90277777777777
2522,2023-02-27 06:30:00,2.9874977414569543,64.0,37.3,85.6,75.9,0.87,27.6,10.5,2.0,0.1873701267720191,149.27083333333334
2523,2023-02-27 06:45:00,11.09173385477629,89.0,37.0,84.6,75.1,0.85,27.9,10.6,2.4,0.1873701267720191,147.6388888888889
2524,2023-02-27 07:00:00,149.48568785112005,89.0,36.5,84.8,74.7,1.0,27.3,10.7,2.5,0.1757827780746359,146.94444444444443
2525,2023-02-27 07:15:00,43.67630694575398,89.0,36.1,85.8,75.0,1.11,26.6,10.9,2.9,0.1794632557342478,146.25
2526,2023-02-27 07:30:00,79.50381524456988,89.0,37.0,85.6,75.6,0.77,28.7,11.0,10.4,0.1890716358044857,145.55555555555557
2527,2023-02-27 07:45:00,112.46280050956103,104.0,36.9,85.8,75.6,0.77,32.5,11.2,16.7,0.1974111181479036,144.8611111111111
2528,2023-02-27 08:00:00,97.60935380056378,104.0,35.0,86.0,74.2,0.82,34.7,11.6,24.6,0.3223804131818926,142.0486111111111
2529,2023-02-27 08:15:00,111.57745382077276,104.0,33.7,86.9,73.7,0.81,35.8,11.9,28.1,0.3089473891332677,139.2361111111111
2530,2023-02-27 08:30:00,107.55091851831315,104.0,31.6,87.9,72.4,0.74,33.0,12.0,32.1,0.2122366114056326,136.4236111111111
2531,2023-02-27 08:45:00,108.1562460573453,98.0,30.1,88.7,71.7,0.66,32.7,12.2,36.85585783087206,0.2525265573966763,133.6111111111111
2532,2023-02-27 09:00:00,104.19151890494508,98.0,28.2,89.5,70.5,0.63,32.8,13.4,49.4,0.218300588600012,134.13194444444443
2533,2023-02-27 09:15:00,218.28561240341833,98.0,26.1,90.2,69.2,0.6,31.4,13.0,49.4,0.1817487061056105,134.65277777777777
