From,To (Interval: 15M),PM10,PM2.5,NO,NO2,NOX,CO,SO2,NH3,Ozone,Benzene
2023-04-21 01:30:00,2023-04-21 01:45:00,86.0,28.0,2.7,25.6,15.8,1.66,15.2,8.1,58.5,0.1765418914486867
2023-04-21 01:45:00,2023-04-21 02:00:00,86.0,34.0,3.5,25.4,16.3,1.64,14.4,8.3,60.3,0.1726912150328188
2023-04-21 02:00:00,2023-04-21 02:15:00,86.0,34.0,3.5,23.9,15.5,1.58,13.6,8.7,60.6,0.17674226771466042
2023-04-21 02:15:00,2023-04-21 02:30:00,86.0,34.0,3.3,23.7,15.3,1.6,12.9,8.8,62.2,0.1878951439031281
2023-04-21 02:30:00,2023-04-21 02:45:00,86.0,34.0,3.2,24.2,15.5,1.6,15.4,9.0,60.6,0.18334171839320998
2023-04-21 02:45:00,2023-04-21 03:00:00,112.0,30.0,3.2,25.5,16.2,1.59,25.0,9.2,57.0,0.17278709646684026
2023-04-21 03:00:00,2023-04-21 03:15:00,112.0,30.0,3.8,26.3,17.0,1.59,20.9,9.1,62.0,0.17942409359272557
2023-04-21 03:15:00,2023-04-21 03:30:00,112.0,30.0,3.8,26.1,17.0,1.61,17.0,9.5,63.7,0.1628547296252085
2023-04-21 03:30:00,2023-04-21 03:45:00,112.0,30.0,3.8,26.4,17.1,1.64,16.2,9.9,63.4,0.18193279684736308
2023-04-21 03:45:00,2023-04-21 04:00:00,128.0,22.0,3.3,26.1,16.6,1.64,15.9,10.1,61.1,0.17953123798024867
2023-04-21 04:00:00,2023-04-21 04:15:00,128.0,22.0,3.2,26.3,16.6,1.65,16.6,9.8,54.5,0.1846154973801062
2023-04-21 04:15:00,2023-04-21 04:30:00,128.0,22.0,2.8,27.5,16.9,1.67,16.1,9.7,48.8,0.19800145493001509
2023-04-21 04:30:00,2023-04-21 04:45:00,128.0,22.0,3.4,30.1,18.7,1.75,15.8,10.0,37.9,0.18493816982032815
2023-04-21 04:45:00,2023-04-21 05:00:00,68.0,39.0,4.1,34.6,21.7,1.76,17.4,10.2,29.1,0.16800228000136636
2023-04-21 05:00:00,2023-04-21 05:15:00,68.0,39.0,4.3,40.0,24.8,1.75,19.0,9.7,28.5,0.16800228000136636
2023-04-21 05:15:00,2023-04-21 05:30:00,68.0,39.0,4.5,43.5,26.8,1.83,19.6,9.6,23.5,0.20215710716711624
2023-04-21 05:30:00,2023-04-21 05:45:00,68.0,39.0,4.0,47.2,28.4,1.9,22.3,10.0,10.3,0.18418516820777597
2023-04-21 05:45:00,2023-04-21 06:00:00,94.0,118.0,4.7,51.7,31.3,1.95,25.5,10.2,14.5,0.16988260436227226
2023-04-21 06:00:00,2023-04-21 06:15:00,94.0,118.0,5.0,54.0,32.8,2.18,27.5,9.8,8.6,0.17359128208410293
2023-04-21 06:15:00,2023-04-21 06:30:00,94.0,118.0,6.1,56.3,34.9,2.1,26.8,9.3,8.1,0.176695473041522
2023-04-21 06:30:00,2023-04-21 06:45:00,94.0,118.0,7.2,58.7,37.0,2.05,25.8,9.4,8.7,0.1873701267720191
2023-04-21 06:45:00,2023-04-21 07:00:00,267.0,132.0,7.8,61.0,38.8,2.02,25.0,9.3,7.9,0.1873701267720191
2023-04-21 07:00:00,2023-04-21 07:15:00,267.0,132.0,8.5,62.9,40.4,2.02,23.9,9.4,6.3,0.17578277807463594
2023-04-21 07:15:00,2023-04-21 07:30:00,267.0,132.0,10.9,64.4,43.1,2.12,23.3,9.5,6.7,0.17946325573424785
2023-04-21 07:30:00,2023-04-21 07:45:00,267.0,132.0,13.4,64.6,45.3,2.16,24.9,9.7,10.1,0.18907163580448577
2023-04-21 07:45:00,2023-04-21 08:00:00,318.0,123.0,14.4,64.9,46.2,2.1,25.9,9.6,15.8,0.19741111814790369
2023-04-21 08:00:00,2023-04-21 08:15:00,318.0,123.0,12.0,66.2,45.0,2.05,27.6,9.4,31.5,0.3223804131818926
2023-04-21 08:15:00,2023-04-21 08:30:00,318.0,123.0,8.2,63.7,40.5,1.97,24.4,10.0,46.7,0.3089473891332677
2023-04-21 08:30:00,2023-04-21 08:45:00,318.0,123.0,5.1,56.5,34.2,1.9,21.1,9.9,60.2,0.2122366114056326
2023-04-21 08:45:00,2023-04-21 09:00:00,293.0,78.0,3.8,47.2,28.2,1.85,19.5,10.0,36.85585783087206,0.25252655739667634
2023-04-21 09:00:00,2023-04-21 09:15:00,293.0,78.0,3.7,38.2,23.3,1.72,15.2,9.9,65.6,0.218300588600012
2023-04-21 09:15:00,2023-04-21 09:30:00,293.0,78.0,3.6,31.9,19.9,1.59,11.9,9.4,65.6,0.18174870610561053
2023-04-21 09:30:00,2023-04-21 09:45:00,293.0,78.0,3.1,28.8,17.8,1.56,12.7,8.8,66.5,0.18174870610561053
2023-04-21 09:45:00,2023-04-21 10:00:00,293.0,19.0,3.3,25.9,16.4,1.1535458483493692,12.8,8.3,67.9,0.1981249231061023
2023-04-21 10:00:00,2023-04-21 10:15:00,293.0,19.0,3.0,23.9,15.2,2.4,13.9,9.3,69.5,0.17403792181114064
2023-04-21 10:15:00,2023-04-21 10:30:00,293.0,19.0,3.0,23.2,14.8,2.4,12.3,9.4,71.0,0.1638354973460162
2023-04-21 10:30:00,2023-04-21 10:45:00,293.0,19.0,3.6,22.5,14.9,1.58,14.2,9.0,69.1,0.15122588699425266
2023-04-21 10:45:00,2023-04-21 11:00:00,48.0,27.0,3.5,22.1,14.7,1.57,4.080166097446607,10.0,69.6,0.13927456849821418
2023-04-21 11:00:00,2023-04-21 11:15:00,48.0,27.0,3.9,22.5,15.1,1.56,14.5,11.8,69.6,0.12959028724598137
2023-04-21 11:15:00,2023-04-21 11:30:00,48.0,27.0,3.8,23.8,15.8,1.53,14.5,12.7,71.5,0.12015958448657388
2023-04-21 11:30:00,2023-04-21 11:45:00,48.0,27.0,3.5,24.3,15.8,1.51,14.5,11.9,72.7,0.12695593133718142
2023-04-21 11:45:00,2023-04-21 12:00:00,36.0,17.0,3.8359751572815943,70.94821393425741,36.301402637988545,1.49,14.4,7.56564548744819,70.9,0.1430863300630265
2023-04-21 12:00:00,2023-04-21 12:15:00,36.0,17.0,3.6,24.6,16.0,1.48,12.0,13.8,70.8,0.1430863300630265
2023-04-21 12:15:00,2023-04-21 12:30:00,36.0,17.0,3.6,24.6,16.0,1.51,14.0,13.8,71.9,0.1430863300630265
2023-04-21 12:30:00,2023-04-21 12:45:00,36.0,17.0,3.6,24.6,16.0,1.49,18.2,10.4,72.7,0.12885866669069163
2023-04-21 12:45:00,2023-04-21 13:00:00,31.0,20.0,3.3,25.8,16.4,1.49,22.1,10.0,74.3,0.11799412650810302
2023-04-21 13:00:00,2023-04-21 13:15:00,31.0,20.0,3.8,27.2,17.6,1.49,23.9,9.5,75.3,0.111837553287009
2023-04-21 13:15:00,2023-04-21 13:30:00,31.0,20.0,4.1,27.2,17.8,1.52,29.3,9.8,76.8,0.11399107838181743
2023-04-21 13:30:00,2023-04-21 13:45:00,31.0,20.0,3.3,26.0,16.5,1.56,31.9,10.0,76.6,0.13047595391270794
2023-04-21 13:45:00,2023-04-21 14:00:00,42.0,26.0,3.1,25.2,15.9,1.55,27.5,10.4,65.3388625586115,0.11000078427660273
2023-04-21 14:00:00,2023-04-21 14:15:00,42.0,26.0,3.1,26.8,16.8,1.55,26.0,10.3,63.46448947800446,0.1191206743309342
2023-04-21 14:15:00,2023-04-21 14:30:00,42.0,26.0,3.8,26.4,17.2,1.59,21.8,10.7,67.35367137880823,0.10460188427625157
2023-04-21 14:30:00,2023-04-21 14:45:00,42.0,26.0,3.6,24.6,16.0,1.58,21.0,11.6,70.52621283531586,0.10460188427625157
2023-04-21 14:45:00,2023-04-21 15:00:00,35.0,27.0,3.6,24.4,15.9,1.59,23.5,12.8,66.88664059228421,0.1042153683925254
2023-04-21 15:00:00,2023-04-21 15:15:00,35.0,27.0,3.6,25.7,16.6,1.6,28.8,13.2,85.4,0.10460188427625157
2023-04-21 15:15:00,2023-04-21 15:30:00,35.0,27.0,3.6,27.3,17.4,1.59,24.4,13.9,84.5,0.10460188427625157
2023-04-21 15:30:00,2023-04-21 15:45:00,35.0,27.0,3.1,26.8,16.8,1.57,20.2,15.7,84.7,0.10461302868153224
2023-04-21 15:45:00,2023-04-21 16:00:00,38.0,29.0,3.0,26.6,16.6,1.55,23.5,19.9,85.0,0.09999517544183412
2023-04-21 16:00:00,2023-04-21 16:15:00,38.0,29.0,3.0,28.8,17.8,1.41,22.4,21.1,87.3,0.09999517544183412
2023-04-21 16:15:00,2023-04-21 16:30:00,38.0,29.0,3.8,27.5,17.7,1.24,22.2,18.5,55.411676553534505,0.09999517544183412
2023-04-21 16:30:00,2023-04-21 16:45:00,38.0,29.0,3.8,26.3,17.0,1.25,18.0,16.8,56.90867687056238,0.09999517544183412
2023-04-21 16:45:00,2023-04-21 17:00:00,42.0,26.0,3.6,24.5,15.9,1.24,16.7,15.2,54.71483044455563,0.09999517544183412
2023-04-21 17:00:00,2023-04-21 17:15:00,42.0,26.0,3.3,23.3,15.1,1.23,15.4,13.8,73.4,0.09999517544183412
2023-04-21 17:15:00,2023-04-21 17:30:00,42.0,26.0,3.8,24.3,16.0,1.21,14.4,13.6,72.1,0.09999517544183412
2023-04-21 17:30:00,2023-04-21 17:45:00,42.0,26.0,3.6,24.9,16.2,1.21,16.0,13.9,71.0,0.09999517544183412
2023-04-21 17:45:00,2023-04-21 18:00:00,42.0,26.0,2.9,25.1,15.7,1.21,16.2,14.0,69.9,0.0999951754418341
2023-04-21 18:00:00,2023-04-21 18:15:00,42.0,26.0,3.4,24.8,15.9,1.24,15.9,14.3,66.0,0.0999951754418341
2023-04-21 18:15:00,2023-04-21 18:30:00,42.0,26.0,3.1,25.0,15.8,1.25,17.0,15.7,63.6,0.0999951754418341
2023-04-21 18:30:00,2023-04-21 18:45:00,42.0,26.0,3.4,26.2,16.7,1.29,16.5,15.6,61.4,0.1042153684014601
2023-04-21 18:45:00,2023-04-21 19:00:00,50.0,39.0,3.0,29.0,17.9,1.61,17.5,15.0,48.5,0.10278738975473853
2023-04-21 19:00:00,2023-04-21 19:15:00,50.0,39.0,3.4,32.7,20.1,1.39,17.2,15.3,49.3,0.1085692913802323
2023-04-21 19:15:00,2023-04-21 19:30:00,50.0,39.0,3.5,36.4,22.2,1.52,16.7,15.2,41.2,0.115156951026226
2023-04-21 19:30:00,2023-04-21 19:45:00,50.0,39.0,3.8,40.8,24.8,1.56,19.5,15.5,34.9,0.12952453667912
2023-04-21 19:45:00,2023-04-21 20:00:00,78.0,59.0,3.6,45.7,27.3,1.74,22.1,16.0,28.4,0.13768379771321565
2023-04-21 20:00:00,2023-04-21 20:15:00,78.0,59.0,3.9,52.1,30.9,1.52,23.8,15.9,39.5,0.13833897267593243
2023-04-21 20:15:00,2023-04-21 20:30:00,78.0,59.0,3.8,53.0,31.2,1.13,21.1,15.4,64.2,0.14157665731640004
2023-04-21 20:30:00,2023-04-21 20:45:00,78.0,59.0,4.2,46.3,28.1,1.12,19.4,15.4,60.3,0.1502494562653182
2023-04-21 20:45:00,2023-04-21 21:00:00,114.0,80.0,3.4,40.1,24.1,1.11,19.0,15.7,60.6,0.1953963834153734
2023-04-21 21:00:00,2023-04-21 21:15:00,114.0,80.0,3.5,35.8,21.9,1.09,18.7,15.1,59.5,0.21748285138034584
2023-04-21 21:15:00,2023-04-21 21:30:00,114.0,80.0,3.1,33.1,20.2,1.12,18.6,14.9,56.2,0.22063510052282498
2023-04-21 21:30:00,2023-04-21 21:45:00,114.0,80.0,2.7,33.3,19.9,1.19,19.1,14.7,50.0,0.2253413358905322
2023-04-21 21:45:00,2023-04-21 22:00:00,343.0,43.0,3.4,33.7,20.7,1.19,19.3,14.7,50.8,0.20932114881057046
2023-04-21 22:00:00,2023-04-21 22:15:00,343.0,43.0,3.5,33.2,20.5,1.21,19.6,14.1,48.6,0.15116821023030216
2023-04-21 22:15:00,2023-04-21 22:30:00,343.0,43.0,3.9,33.1,20.8,1.24,21.2,13.8,46.5,0.2197783625331921
2023-04-21 22:30:00,2023-04-21 22:45:00,343.0,43.0,4.1,31.6,20.1,1.42,21.5,12.7,42.6,0.23026090998865983
2023-04-21 22:45:00,2023-04-21 23:00:00,153.0,34.0,4.0,30.6,19.6,1.47,20.4,12.0,36.5,0.224046932953935
2023-04-21 23:00:00,2023-04-21 23:15:00,153.0,34.0,4.1,32.3,20.5,1.59,20.4,11.3,30.2,0.224046932953935
2023-04-21 23:15:00,2023-04-21 23:30:00,153.0,34.0,4.1,33.2,21.0,1.61,20.8,11.3,29.5,0.15825477487364425
2023-04-21 23:30:00,2023-04-21 23:45:00,153.0,34.0,3.9,35.9,22.2,1.83,22.3,11.6,19.3,0.15825477487364425
2023-04-21 23:45:00,2023-04-22 00:00:00,99.0,47.0,3.9,39.2,24.0,0.8426933227714577,8.720115645784029,11.7,8.9,0.1546518839242988
2023-04-22 00:00:00,2023-04-22 00:15:00,99.0,47.0,4.7,42.8,26.6,1.82,21.0,12.2,19.5,0.1726280079634028
2023-04-22 00:15:00,2023-04-22 00:30:00,99.0,47.0,5.5,44.5,28.2,1.63,19.8,12.1,13.8,0.2007734090775375
2023-04-22 00:30:00,2023-04-22 00:45:00,99.0,47.0,5.2,49.3,30.5,1.65,16.6,12.1,5.3,0.1888932234357675
2023-04-22 00:45:00,2023-04-22 01:00:00,124.0,59.0,9.1,56.6,37.5,1.73,17.1,11.7,1.4,0.18145127519203794
2023-04-22 01:00:00,2023-04-22 01:15:00,124.0,59.0,36.1,65.3,64.1,1.73,17.8,6.6,1.2,0.1775125664230133
2023-04-22 01:15:00,2023-04-22 01:30:00,124.0,59.0,49.1,72.6,78.5,1.48,17.6,12.4,1.2,0.1765418914486867
2023-04-22 01:30:00,2023-04-22 01:45:00,124.0,59.0,59.1,70.8,85.7,1.11,17.1,11.7,0.6,0.1765418914486867
2023-04-22 01:45:00,2023-04-22 02:00:00,124.0,84.0,56.6,71.2,83.9,1.06,19.5,12.0,3.5,0.1726912150328188
2023-04-22 02:00:00,2023-04-22 02:15:00,124.0,84.0,34.4,79.9,70.4,1.03,23.2,10.2,10.0,0.17674226771466042
2023-04-22 02:15:00,2023-04-22 02:30:00,124.0,84.0,23.9,58.4,50.5,1.02,24.2,15.5,10.6,0.1878951439031281
2023-04-22 02:30:00,2023-04-22 02:45:00,124.0,84.0,16.5,57.5,44.0,1.04,23.2,14.1,4.9,0.18334171839320998
2023-04-22 02:45:00,2023-04-22 03:00:00,268.0,56.0,13.5,57.2,41.4,1.05,22.7,13.1,3.2,0.17278709646684026
2023-04-22 03:00:00,2023-04-22 03:15:00,268.0,56.0,12.1,56.8,40.0,1.06,22.0,12.9,3.1,0.17942409359272557
2023-04-22 03:15:00,2023-04-22 03:30:00,268.0,56.0,11.4,55.3,38.7,1.01,22.4,13.3,10.6,0.1628547296252085
2023-04-22 03:30:00,2023-04-22 03:45:00,268.0,56.0,9.8,51.7,35.5,0.93,23.1,13.5,23.4,0.18193279684736308
2023-04-22 03:45:00,2023-04-22 04:00:00,140.0,49.0,8.0,47.2,31.6,0.9,23.0,13.1,24.6,0.17953123798024867
2023-04-22 04:00:00,2023-04-22 04:15:00,140.0,49.0,6.6,43.1,28.3,0.92,22.8,12.9,22.1,0.1846154973801062
2023-04-22 04:15:00,2023-04-22 04:30:00,140.0,49.0,6.3,41.9,27.4,1.0,23.2,12.8,16.5,0.19800145493001509
2023-04-22 04:30:00,2023-04-22 04:45:00,140.0,49.0,5.9,42.6,27.5,1.35,23.5,13.1,10.3,0.18493816982032815
2023-04-22 04:45:00,2023-04-22 05:00:00,117.0,59.0,5.8,45.0,28.7,1.39,22.2,12.9,4.1,0.16800228000136636
2023-04-22 05:00:00,2023-04-22 05:15:00,117.0,59.0,6.3,47.8,30.6,1.35,24.1,12.6,3.3,0.16800228000136636
2023-04-22 05:15:00,2023-04-22 05:30:00,117.0,59.0,7.9,48.5,32.2,1.41,23.3,12.8,3.9,0.20215710716711624
2023-04-22 05:30:00,2023-04-22 05:45:00,117.0,59.0,10.9,48.7,34.8,1.57,24.8,13.3,1.6,0.18418516820777597
2023-04-22 05:45:00,2023-04-22 06:00:00,119.0,101.0,20.6,46.8,41.6,1.66,24.3,13.4,2.0,0.16988260436227226
2023-04-22 06:00:00,2023-04-22 06:15:00,119.0,101.0,30.2,45.3,48.7,1.84,25.6,13.4,1.6,0.17359128208410293
2023-04-22 06:15:00,2023-04-22 06:30:00,119.0,101.0,36.3,48.6,55.4,1.96,28.3,13.7,2.7,0.176695473041522
2023-04-22 06:30:00,2023-04-22 06:45:00,119.0,101.0,37.7,51.2,57.9,1.8,27.0,13.8,3.1,0.1873701267720191
2023-04-22 06:45:00,2023-04-22 07:00:00,206.0,201.0,33.2,52.8,55.1,1.53,25.3,14.0,11.3,0.1873701267720191
2023-04-22 07:00:00,2023-04-22 07:15:00,206.0,201.0,23.5,55.7,48.8,1.63,25.0,14.3,17.7,0.17578277807463594
2023-04-22 07:15:00,2023-04-22 07:30:00,206.0,201.0,11.1,60.7,41.3,1.49,23.8,14.4,24.2,0.17946325573424785
2023-04-22 07:30:00,2023-04-22 07:45:00,206.0,201.0,7.3,49.3,32.1,1.29,19.7,14.9,27.3,0.18907163580448577
2023-04-22 07:45:00,2023-04-22 08:00:00,326.0,114.0,5.9,46.5,29.6,1.34,18.3,13.0,26.0,0.19741111814790369
2023-04-22 08:00:00,2023-04-22 08:15:00,326.0,114.0,5.3,44.0,27.7,1.39,18.4,12.2,23.8,0.3223804131818926
2023-04-22 08:15:00,2023-04-22 08:30:00,326.0,114.0,4.7,42.8,26.6,1.5,18.4,12.2,17.4,0.3089473891332677
2023-04-22 08:30:00,2023-04-22 08:45:00,326.0,114.0,4.6,44.1,27.2,1.66,20.1,12.1,16.6,0.2122366114056326
2023-04-22 08:45:00,2023-04-22 09:00:00,326.0,113.0,5.5,44.6,28.2,1.61,23.1,13.1,36.85585783087206,0.25252655739667634
2023-04-22 09:00:00,2023-04-22 09:15:00,326.0,113.0,5.7,45.7,28.9,1.44,23.0,13.0,49.4,0.218300588600012
2023-04-22 09:15:00,2023-04-22 09:30:00,326.0,113.0,5.0,45.7,28.4,1.28,22.4,12.5,49.4,0.18174870610561053
2023-04-22 09:30:00,2023-04-22 09:45:00,326.0,113.0,4.4,45.2,27.6,1.19,26.7,12.1,56.1,0.18174870610561053
2023-04-22 09:45:00,2023-04-22 10:00:00,215.0,67.0,4.0,41.4,25.3,1.1535458483493692,30.2,11.9,60.7,0.1981249231061023
2023-04-22 10:00:00,2023-04-22 10:15:00,215.0,67.0,3.5,37.4,22.8,2.02,36.4,11.6,66.0,0.17403792181114064
2023-04-22 10:15:00,2023-04-22 10:30:00,215.0,67.0,3.8,35.6,22.1,2.02,42.2,12.0,74.2,0.1638354973460162
2023-04-22 10:30:00,2023-04-22 10:45:00,215.0,67.0,3.1,35.0,21.1,1.17,39.0,12.0,76.9,0.15122588699425266
2023-04-22 10:45:00,2023-04-22 11:00:00,123.0,55.0,2.3,33.4,19.6,1.15,4.080166097446607,12.2,78.6,0.13927456849821418
2023-04-22 11:00:00,2023-04-22 11:15:00,123.0,55.0,2.9,32.9,19.9,1.13,49.8,12.5,77.0,0.12959028724598137
2023-04-22 11:15:00,2023-04-22 11:30:00,123.0,55.0,3.7,33.6,20.8,1.12,49.8,12.1,77.0,0.12015958448657388
2023-04-22 11:30:00,2023-04-22 11:45:00,123.0,55.0,3.2,33.6,20.5,1.08,49.8,11.3,78.7,0.12695593133718142
2023-04-22 11:45:00,2023-04-22 12:00:00,86.0,38.0,3.8359751572815943,70.94821393425741,36.301402637988545,1.08,41.3,7.56564548744819,85.8,0.1430863300630265
2023-04-22 12:00:00,2023-04-22 12:15:00,86.0,38.0,3.4,33.0,20.3,1.09,39.4,16.0,85.5,0.1430863300630265
2023-04-22 12:15:00,2023-04-22 12:30:00,86.0,38.0,3.4,33.0,20.3,1.12,31.4,16.0,63.3,0.1430863300630265
2023-04-22 12:30:00,2023-04-22 12:45:00,86.0,38.0,3.4,33.0,20.3,1.04,22.7,12.9,57.0,0.12885866669069163
2023-04-22 12:45:00,2023-04-22 13:00:00,64.0,66.0,4.1,34.0,21.4,0.96,19.4,11.9,55.4,0.11799412650810302
2023-04-22 13:00:00,2023-04-22 13:15:00,64.0,66.0,4.5,32.6,21.0,1.04,19.1,11.5,45.9,0.111837553287009
2023-04-22 13:15:00,2023-04-22 13:30:00,64.0,66.0,4.2,32.9,20.9,1.13,19.2,11.9,36.2,0.11399107838181743
2023-04-22 13:30:00,2023-04-22 13:45:00,64.0,66.0,4.1,34.5,21.7,1.05,24.6,12.1,40.3,0.13047595391270794
2023-04-22 13:45:00,2023-04-22 14:00:00,180.0,48.0,4.5,35.3,22.5,1.02,24.7,12.4,47.8,0.11000078427660273
2023-04-22 14:00:00,2023-04-22 14:15:00,180.0,48.0,4.1,35.7,22.3,0.95,18.9,11.9,54.5,0.1191206743309342
2023-04-22 14:15:00,2023-04-22 14:30:00,180.0,48.0,3.8,34.7,21.5,0.92,16.6,11.9,60.3,0.10460188427625157
2023-04-22 14:30:00,2023-04-22 14:45:00,180.0,48.0,3.6,33.6,20.8,0.94,15.5,10.8,61.0,0.10460188427625157
2023-04-22 14:45:00,2023-04-22 15:00:00,103.0,35.0,4.0,31.0,19.8,0.93,12.8,9.5,58.5,0.1042153683925254
2023-04-22 15:00:00,2023-04-22 15:15:00,103.0,35.0,4.2,29.6,19.2,0.92,11.4,8.6,56.0,0.10460188427625157
2023-04-22 15:15:00,2023-04-22 15:30:00,103.0,35.0,3.8,29.1,18.6,0.9,11.2,8.6,58.1,0.10460188427625157
2023-04-22 15:30:00,2023-04-22 15:45:00,103.0,35.0,3.8,28.5,18.3,0.89,10.9,8.3,55.0,0.10461302868153224
2023-04-22 15:45:00,2023-04-22 16:00:00,52.0,22.0,3.9,28.9,18.5,0.92,12.2,8.6,52.1,0.09999517544183412
2023-04-22 16:00:00,2023-04-22 16:15:00,52.0,22.0,3.1,31.5,19.3,0.94,12.0,8.2,50.8,0.09999517544183412
2023-04-22 16:15:00,2023-04-22 16:30:00,52.0,22.0,3.2,32.6,19.9,0.93,12.5,8.6,51.0,0.09999517544183412
2023-04-22 16:30:00,2023-04-22 16:45:00,52.0,22.0,3.7,33.4,20.8,0.93,12.1,8.9,48.8,0.09999517544183412
2023-04-22 16:45:00,2023-04-22 17:00:00,52.0,27.0,3.8,33.7,21.0,0.95,12.3,9.1,55.8,0.09999517544183412
2023-04-22 17:00:00,2023-04-22 17:15:00,52.0,27.0,4.0,34.0,21.3,0.97,12.1,8.9,54.1,0.09999517544183412
2023-04-22 17:15:00,2023-04-22 17:30:00,52.0,27.0,3.5,34.3,21.1,0.96,11.8,9.2,54.4,0.09999517544183412
2023-04-22 17:30:00,2023-04-22 17:45:00,52.0,27.0,3.9,34.7,21.6,0.97,12.5,9.7,50.5,0.09999517544183412
2023-04-22 17:45:00,2023-04-22 18:00:00,61.0,35.0,3.4,35.3,21.6,1.09,13.9,10.0,46.3,0.0999951754418341
2023-04-22 18:00:00,2023-04-22 18:15:00,61.0,35.0,3.3,36.6,22.1,1.12,14.0,9.9,47.0,0.0999951754418341
2023-04-22 18:15:00,2023-04-22 18:30:00,61.0,35.0,3.3,37.6,22.6,1.03,19.2,10.2,44.7,0.0999951754418341
2023-04-22 18:30:00,2023-04-22 18:45:00,61.0,35.0,3.3,39.3,23.6,1.04,24.0,10.8,39.0,0.1042153684014601
2023-04-22 18:45:00,2023-04-22 19:00:00,58.0,58.0,3.4,42.0,25.1,1.06,22.2,10.9,41.8,0.10278738975473853
2023-04-22 19:00:00,2023-04-22 19:15:00,58.0,58.0,4.4,42.5,26.2,1.02,18.3,10.8,40.8,0.1085692913802323
2023-04-22 19:15:00,2023-04-22 19:30:00,58.0,58.0,4.4,45.3,27.7,1.58,18.9,11.0,14.4,0.115156951026226
2023-04-22 19:30:00,2023-04-22 19:45:00,58.0,58.0,5.6,52.5,32.5,1.66,23.0,11.4,3.0,0.12952453667912
2023-04-22 19:45:00,2023-04-22 20:00:00,99.0,107.0,8.5,58.9,38.2,1.48,22.5,11.9,5.9,0.13768379771321565
2023-04-22 20:00:00,2023-04-22 20:15:00,99.0,107.0,10.4,63.7,42.3,1.48,23.0,11.7,10.6,0.13833897267593243
2023-04-22 20:15:00,2023-04-22 20:30:00,99.0,107.0,10.1,66.5,43.6,1.52,26.7,11.5,7.9,0.14157665731640004
2023-04-22 20:30:00,2023-04-22 20:45:00,99.0,107.0,12.4,67.8,46.1,1.75,33.8,11.6,4.4,0.1502494562653182
2023-04-22 20:45:00,2023-04-22 21:00:00,201.0,76.0,14.5,69.1,48.5,1.42,42.1,11.4,7.9,0.1953963834153734
2023-04-22 21:00:00,2023-04-22 21:15:00,201.0,76.0,14.1,69.5,48.4,1.32,53.0,11.4,11.3,0.21748285138034584
2023-04-22 21:15:00,2023-04-22 21:30:00,201.0,76.0,11.8,68.3,46.0,1.13,53.3,11.3,27.2,0.22063510052282498
2023-04-22 21:30:00,2023-04-22 21:45:00,201.0,76.0,8.0,63.0,40.0,0.98,33.6,11.4,44.1,0.2253413358905322
2023-04-22 21:45:00,2023-04-22 22:00:00,172.0,48.0,5.7,53.7,33.2,0.97,21.6,10.6,46.7,0.20932114881057046
2023-04-22 22:00:00,2023-04-22 22:15:00,172.0,48.0,5.1,45.5,28.4,0.94,18.4,9.4,47.5,0.15116821023030216
2023-04-22 22:15:00,2023-04-22 22:30:00,172.0,48.0,5.1,40.4,25.6,0.93,16.4,10.1,45.0,0.2197783625331921
2023-04-22 22:30:00,2023-04-22 22:45:00,172.0,48.0,4.7,37.5,23.8,0.97,14.9,10.0,43.9,0.23026090998865983
2023-04-22 22:45:00,2023-04-22 23:00:00,90.0,26.0,4.1,34.7,21.8,1.2,15.0,9.8,46.5,0.224046932953935
2023-04-22 23:00:00,2023-04-22 23:15:00,90.0,26.0,3.7,32.8,20.4,1.32,14.7,9.6,45.5,0.224046932953935
2023-04-22 23:15:00,2023-04-22 23:30:00,90.0,26.0,3.9,31.1,19.7,1.29,13.5,9.5,43.9,0.15825477487364425
2023-04-22 23:30:00,2023-04-22 23:45:00,90.0,26.0,3.9,29.9,19.1,1.29,13.0,9.5,42.2,0.15825477487364425
2023-04-22 23:45:00,2023-04-23 00:00:00,30.0,22.0,3.8,29.2,18.7,0.8426933227714577,8.720115645784029,9.3,40.9,0.1546518839242988
2023-04-23 00:00:00,2023-04-23 00:15:00,30.0,22.0,4.0,29.1,18.7,1.75,14.4,9.2,39.4,0.1726280079634028
2023-04-23 00:15:00,2023-04-23 00:30:00,30.0,22.0,3.9,29.1,18.7,1.74,15.1,9.1,39.6,0.2007734090775375
2023-04-23 00:30:00,2023-04-23 00:45:00,30.0,22.0,4.1,29.8,19.1,1.76,15.6,9.1,36.8,0.1888932234357675
2023-04-23 00:45:00,2023-04-23 01:00:00,30.0,22.0,3.9,29.9,19.1,1.77,17.7,9.4,39.2,0.18145127519203794
2023-04-23 01:00:00,2023-04-23 01:15:00,30.0,22.0,4.0,30.9,19.7,1.76,18.1,9.0,39.6,0.1775125664230133
2023-04-23 01:15:00,2023-04-23 01:30:00,30.0,22.0,3.1,31.7,19.4,1.77,19.0,8.9,39.1,0.1765418914486867
2023-04-23 01:30:00,2023-04-23 01:45:00,30.0,22.0,3.2,31.5,19.4,1.88,19.7,9.4,39.4,0.1765418914486867
2023-04-23 01:45:00,2023-04-23 02:00:00,28.0,17.0,4.1,31.2,19.9,1.98,20.9,9.6,39.2,0.1726912150328188
2023-04-23 02:00:00,2023-04-23 02:15:00,28.0,17.0,4.4,30.9,20.0,1.98,22.0,9.0,38.3,0.17674226771466042
